source,key,value
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,FKCColumnPairE
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnA
impaired,UnixUsage,PKCColumnR
impaired,UnixUsage,PKCColumnR
impaired,UnixUsage,PKCColumnR
impaired,UnixUsage,PKCColumnR
impaired,UnixUsage,PKCColumnR
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
impaired,UnixUsage,PKCColumnE
equivalent,UnixUsage,UCColumnA
equivalent,UnixUsage,UCColumnA
equivalent,UnixUsage,UCColumnA
equivalent,UnixUsage,UCColumnA
equivalent,UnixUsage,UCColumnA
equivalent,UnixUsage,UCColumnA
equivalent,WordNet,UCColumnA
equivalent,WordNet,UCColumnA
equivalent,WordNet,UCColumnA
equivalent,WordNet,UCColumnA
redundant,WordNet,PKCColumnR
redundant,WordNet,UCColumnR
